,date,content,id,likeCount,retweetCount,retweetedTweet,username,verified,followersCount
0,2016-10-26 14:52:17+00:00,"Shares of IES Holdings Inc. (IESC) Sink 3.74% in Early Trading on October 26 - 
https://t.co/BHtZBTU0aR",791291366227705856,0,0,,FPnewsalerts,False,2924
1,2016-10-24 19:58:14+00:00,#TrendReversalDown $IESC IES HOLDINGS INC #TradeIdeas via ➡ https://t.co/VS8RO1bzXJ to #FreeTradeOfWeek,790643582134648833,0,0,,AlertTrade,False,170028
